eng_source,eng_idColName,eng_iden,eng_text,eng_startByte,eng_endByte,eng_pdncID,eng_paraID,eng_chapID,eng_mID,eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng,translations,occurrences,fr_text,fr_startByte,fr_endByte
booknlp,COREF,40,she,67655,67658,0,279,6,M_1518,"And she began thinking over other children she knew, who might do very well as pigs, and was just saying to herself, ""if one only knew the right way to change them--"" when she was a little startled by seeing the Cheshire Cat sitting on a bough of a tree a few yards off.",">> Alors elle se mit a penser a d'autres enfants qu'elle connaissait et qui feraient d'assez jolis porcs, si seulement on savait la maniere de s'y prendre pour les metamorphoser. ~~~ Elle etait en train de faire ces reflexions, lorsqu'elle tressaillit en voyant tout a coup le Chat assis a quelques pas de la sur la branche d'un arbre.",702,aligned,73025,73356,67483,67753,">> Alors elle se mit a penser a d'autres enfants qu'elle connaissait et qui feraient d'assez jolis porcs, si seulement on savait la maniere de s'y prendre pour les metamorphoser. Elle etait en train de faire ces reflexions, lorsqu'elle tressaillit en voyant tout a coup le Chat assis a quelques pas de la sur la branche d'un arbre.","And she began thinking over other children she knew, who might do very well as pigs, and was just saying to herself, ""if one only knew the right way to change them--"" when she was a little startled by seeing the Cheshire Cat sitting on a bough of a tree a few yards off.",['elle'],"[('elle', 73037, 73041), ('elle', 73142, 73146)]",elle,,
booknlp,COREF,40,she,67655,67658,0,279,6,M_1518,when she was a little startled by seeing the Cheshire Cat sitting on a bough of a tree a few yards off.,lorsqu'elle tressaillit en voyant tout a coup le Chat assis a quelques pas de la sur la branche d'un arbre.,706,aligned,73249,73356,67650,67753,lorsqu'elle tressaillit en voyant tout a coup le Chat assis a quelques pas de la sur la branche d'un arbre.,when she was a little startled by seeing the Cheshire Cat sitting on a bough of a tree a few yards off.,['elle'],"[('elle', 73259, 73263)]",elle,73256,73260
exp,exp_name,cheshire cat,Cheshire Cat,67695,67707,6,279,6,M_1519,"And she began thinking over other children she knew, who might do very well as pigs, and was just saying to herself, ""if one only knew the right way to change them--"" when she was a little startled by seeing the Cheshire Cat sitting on a bough of a tree a few yards off.",">> Alors elle se mit a penser a d'autres enfants qu'elle connaissait et qui feraient d'assez jolis porcs, si seulement on savait la maniere de s'y prendre pour les metamorphoser. ~~~ Elle etait en train de faire ces reflexions, lorsqu'elle tressaillit en voyant tout a coup le Chat assis a quelques pas de la sur la branche d'un arbre.",702,aligned,73025,73356,67483,67753,">> Alors elle se mit a penser a d'autres enfants qu'elle connaissait et qui feraient d'assez jolis porcs, si seulement on savait la maniere de s'y prendre pour les metamorphoser. Elle etait en train de faire ces reflexions, lorsqu'elle tressaillit en voyant tout a coup le Chat assis a quelques pas de la sur la branche d'un arbre.","And she began thinking over other children she knew, who might do very well as pigs, and was just saying to herself, ""if one only knew the right way to change them--"" when she was a little startled by seeing the Cheshire Cat sitting on a bough of a tree a few yards off.",['Le chat du Cheshire'],"[('le Chat', 73401, 73407)]",le Chat,,
exp,exp_name,cheshire cat,Cheshire Cat,67695,67707,6,279,6,M_1519,when she was a little startled by seeing the Cheshire Cat sitting on a bough of a tree a few yards off.,lorsqu'elle tressaillit en voyant tout a coup le Chat assis a quelques pas de la sur la branche d'un arbre.,706,aligned,73249,73356,67650,67753,lorsqu'elle tressaillit en voyant tout a coup le Chat assis a quelques pas de la sur la branche d'un arbre.,when she was a little startled by seeing the Cheshire Cat sitting on a bough of a tree a few yards off.,['Le chat du Cheshire'],"[('le Chat', 73299, 73305)]",le Chat,,
exp,exp_name,the cat,The Cat,67755,67762,6,280,6,M_1520,The Cat only grinned when it saw Alice.,Le Chat grimaca en apercevant Alice.,705,aligned,73358,73394,67755,67794,Le Chat grimaca en apercevant Alice.,The Cat only grinned when it saw Alice.,['Le chat'],"[('Le Chat', 73358, 73364)]",Le Chat,73358,73365
booknlp,COREF,51,it,67781,67783,6,280,6,M_1521,The Cat only grinned when it saw Alice.,Le Chat grimaca en apercevant Alice.,705,aligned,73358,73394,67755,67794,Le Chat grimaca en apercevant Alice.,The Cat only grinned when it saw Alice.,"['il', 'elle', 'ce', 'ça']","[None, None, None]",,,
exp,exp_name,alice,Alice,67788,67793,0,280,6,M_1522,The Cat only grinned when it saw Alice.,Le Chat grimaca en apercevant Alice.,705,aligned,73358,73394,67755,67794,Le Chat grimaca en apercevant Alice.,The Cat only grinned when it saw Alice.,['Alice'],"[('Alice', 73394, 73399)]",Alice,73388,73393
booknlp,COREF,51,It,67795,67797,6,280,6,M_1523,"It looked good-natured, she thought: still it had _very_ long claws and a great many teeth, so she felt that it ought to be treated with respect.","Elle trouva qu'il avait l'air bon enfant, et cependant il avait de tres-longues griffes et une grande rangee de dents ; aussi comprit-elle qu'il fallait le traiter avec respect. ~~~ << Grimacon !",707,aligned,73395,73587,67795,67940,"Elle trouva qu'il avait l'air bon enfant, et cependant il avait de tres-longues griffes et une grande rangee de dents ; aussi comprit-elle qu'il fallait le traiter avec respect.

<< Grimacon !","It looked good-natured, she thought: still it had _very_ long claws and a great many teeth, so she felt that it ought to be treated with respect.",['Il'],"[('il', 73438, 73440)]",il,,
booknlp,COREF,40,she,67819,67822,0,280,6,M_1524,"It looked good-natured, she thought: still it had _very_ long claws and a great many teeth, so she felt that it ought to be treated with respect.","Elle trouva qu'il avait l'air bon enfant, et cependant il avait de tres-longues griffes et une grande rangee de dents ; aussi comprit-elle qu'il fallait le traiter avec respect. ~~~ << Grimacon !",707,aligned,73395,73587,67795,67940,"Elle trouva qu'il avait l'air bon enfant, et cependant il avait de tres-longues griffes et une grande rangee de dents ; aussi comprit-elle qu'il fallait le traiter avec respect.

<< Grimacon !","It looked good-natured, she thought: still it had _very_ long claws and a great many teeth, so she felt that it ought to be treated with respect.",['elle'],"[('Elle', 73395, 73399), ('elle', 73531, 73535)]",Elle,73395,73399
booknlp,COREF,40,she,67890,67893,0,280,6,M_1525,"It looked good-natured, she thought: still it had _very_ long claws and a great many teeth, so she felt that it ought to be treated with respect.","Elle trouva qu'il avait l'air bon enfant, et cependant il avait de tres-longues griffes et une grande rangee de dents ; aussi comprit-elle qu'il fallait le traiter avec respect. ~~~ << Grimacon !",707,aligned,73395,73587,67795,67940,"Elle trouva qu'il avait l'air bon enfant, et cependant il avait de tres-longues griffes et une grande rangee de dents ; aussi comprit-elle qu'il fallait le traiter avec respect.

<< Grimacon !","It looked good-natured, she thought: still it had _very_ long claws and a great many teeth, so she felt that it ought to be treated with respect.",['elle'],"[('Elle', 73395, 73399), ('elle', 73545, 73549)]",Elle,73529,73533
pdnc,qID,Q224-0,Cheshire Puss,67943,67956,6,281,6,M_1526,"""Cheshire Puss,"" she began, rather timidly, as she did not at all know whether it would like the name: however, it only grinned a little wider.",">> commenca-t-elle un peu timidement, ne sachant pas du tout si cette familiarite lui serait agreable ; toutefois il ne fit qu'allonger sa grimace.",708,aligned,73588,73735,67942,68085,">> commenca-t-elle un peu timidement, ne sachant pas du tout si cette familiarite lui serait agreable ; toutefois il ne fit qu'allonger sa grimace.","""Cheshire Puss,"" she began, rather timidly, as she did not at all know whether it would like the name: however, it only grinned a little wider.",['Le chat du Cheshire'],"[None, None, None]",,,
booknlp,COREF,40,she,67959,67962,0,281,6,M_1527,"""Cheshire Puss,"" she began, rather timidly, as she did not at all know whether it would like the name: however, it only grinned a little wider.",">> commenca-t-elle un peu timidement, ne sachant pas du tout si cette familiarite lui serait agreable ; toutefois il ne fit qu'allonger sa grimace.",708,aligned,73588,73735,67942,68085,">> commenca-t-elle un peu timidement, ne sachant pas du tout si cette familiarite lui serait agreable ; toutefois il ne fit qu'allonger sa grimace.","""Cheshire Puss,"" she began, rather timidly, as she did not at all know whether it would like the name: however, it only grinned a little wider.",['elle'],"[('elle', 73602, 73605)]",elle,,
booknlp,COREF,40,she,67989,67992,0,281,6,M_1528,"""Cheshire Puss,"" she began, rather timidly, as she did not at all know whether it would like the name: however, it only grinned a little wider.",">> commenca-t-elle un peu timidement, ne sachant pas du tout si cette familiarite lui serait agreable ; toutefois il ne fit qu'allonger sa grimace.",708,aligned,73588,73735,67942,68085,">> commenca-t-elle un peu timidement, ne sachant pas du tout si cette familiarite lui serait agreable ; toutefois il ne fit qu'allonger sa grimace.","""Cheshire Puss,"" she began, rather timidly, as she did not at all know whether it would like the name: however, it only grinned a little wider.",['elle'],"[('elle', 73603, 73606)]",elle,,
pdnc,qID,Q225-0,it,68093,68095,6,281,6,M_1529,"""Come, it's pleased so far,"" thought Alice, and she went on. ~~~ ""Would you tell me, please, which way I ought to go from here?""","<< Allons, il est content jusqu'a present, >> pensa Alice, et elle continua : << Dites-moi, je vous prie, de quel cote faut-il me diriger ?",709,aligned,73737,73876,68086,68210,"<< Allons, il est content jusqu'a present, >> pensa Alice, et elle continua : << Dites-moi, je vous prie, de quel cote faut-il me diriger ?","""Come, it's pleased so far,"" thought Alice, and she went on. ""Would you tell me, please, which way I ought to go from here?""","['il', 'elle', 'ce', 'ça']","[('il', 73765, 73767)]",il,,
exp,exp_name,alice,Alice,68123,68128,0,281,6,M_1530,"""Come, it's pleased so far,"" thought Alice, and she went on. ~~~ ""Would you tell me, please, which way I ought to go from here?""","<< Allons, il est content jusqu'a present, >> pensa Alice, et elle continua : << Dites-moi, je vous prie, de quel cote faut-il me diriger ?",709,aligned,73737,73876,68086,68210,"<< Allons, il est content jusqu'a present, >> pensa Alice, et elle continua : << Dites-moi, je vous prie, de quel cote faut-il me diriger ?","""Come, it's pleased so far,"" thought Alice, and she went on. ""Would you tell me, please, which way I ought to go from here?""",['Alice'],"[('Alice', 73801, 73806)]",Alice,73789,73794
booknlp,COREF,40,she,68134,68137,0,281,6,M_1531,"""Come, it's pleased so far,"" thought Alice, and she went on. ~~~ ""Would you tell me, please, which way I ought to go from here?""","<< Allons, il est content jusqu'a present, >> pensa Alice, et elle continua : << Dites-moi, je vous prie, de quel cote faut-il me diriger ?",709,aligned,73737,73876,68086,68210,"<< Allons, il est content jusqu'a present, >> pensa Alice, et elle continua : << Dites-moi, je vous prie, de quel cote faut-il me diriger ?","""Come, it's pleased so far,"" thought Alice, and she went on. ""Would you tell me, please, which way I ought to go from here?""",['elle'],"[('elle', 73809, 73813)]",elle,73799,73803
pdnc,qID,Q226-0,you,68154,68157,6,281,6,M_1532,"""Come, it's pleased so far,"" thought Alice, and she went on. ~~~ ""Would you tell me, please, which way I ought to go from here?""","<< Allons, il est content jusqu'a present, >> pensa Alice, et elle continua : << Dites-moi, je vous prie, de quel cote faut-il me diriger ?",709,aligned,73737,73876,68086,68210,"<< Allons, il est content jusqu'a present, >> pensa Alice, et elle continua : << Dites-moi, je vous prie, de quel cote faut-il me diriger ?","""Come, it's pleased so far,"" thought Alice, and she went on. ""Would you tell me, please, which way I ought to go from here?""","['tu', 'vous']","[('vous', 73839, 73842)]",vous,73832,73836
booknlp,COREF,40,me,68163,68165,0,281,6,M_1533,"""Come, it's pleased so far,"" thought Alice, and she went on. ~~~ ""Would you tell me, please, which way I ought to go from here?""","<< Allons, il est content jusqu'a present, >> pensa Alice, et elle continua : << Dites-moi, je vous prie, de quel cote faut-il me diriger ?",709,aligned,73737,73876,68086,68210,"<< Allons, il est content jusqu'a present, >> pensa Alice, et elle continua : << Dites-moi, je vous prie, de quel cote faut-il me diriger ?","""Come, it's pleased so far,"" thought Alice, and she went on. ""Would you tell me, please, which way I ought to go from here?""","['moi', ""m'""]","[('me', 73890, 73892)]",me,73824,73827
booknlp,COREF,40,I,68185,68186,0,281,6,M_1534,"""Come, it's pleased so far,"" thought Alice, and she went on. ~~~ ""Would you tell me, please, which way I ought to go from here?""","<< Allons, il est content jusqu'a present, >> pensa Alice, et elle continua : << Dites-moi, je vous prie, de quel cote faut-il me diriger ?",709,aligned,73737,73876,68086,68210,"<< Allons, il est content jusqu'a present, >> pensa Alice, et elle continua : << Dites-moi, je vous prie, de quel cote faut-il me diriger ?","""Come, it's pleased so far,"" thought Alice, and she went on. ""Would you tell me, please, which way I ought to go from here?""","['je', ""j'""]","[('me', 73865, 73867)]",me,73829,73831
pdnc,qID,Q227-0,you,68247,68250,0,282,6,M_1535,"""That depends a good deal on where you want to get to,"" said the Cat.",">> << Cela depend beaucoup de l'endroit ou vous voulez aller, >> dit le Chat.",713,aligned,73877,73954,68212,68281,">>
<< Cela depend beaucoup de l'endroit ou vous voulez aller, >> dit le Chat.","""That depends a good deal on where you want to get to,"" said the Cat.","['tu', 'vous']","[('vous', 73918, 73921)]",vous,73920,73924
