eng_source,eng_idColName,eng_iden,eng_text,eng_startByte,eng_endByte,eng_pdncID,eng_paraID,eng_chapID,eng_mID,eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng,translations,occurrences,fr_text,fr_startByte,fr_endByte
booknlp,COREF,40,I,34513,34514,0,113,4,M_789,"I do hope it'll make me grow large again, for really I'm quite tired of being such a tiny little thing!""","J'espere bien qu'elle me fera regrandir, car je suis vraiment fatiguee de n'etre qu'une petite nabote !",383,aligned,37215,37318,34460,34564,"J'espere bien qu'elle me fera regrandir, car je suis vraiment fatiguee de n'etre qu'une petite nabote !","I do hope it'll make me grow large again, for really I'm quite tired of being such a tiny little thing!""","['je', ""j'""]","[('je', 37260, 37262), (""j'"", 37215, 37217)]",j',37215,37217
booknlp,COREF,40,she,34605,34608,0,114,4,M_790,"It did so indeed, and much sooner than she had expected: before she had drunk half the bottle, she found her head pressing against the ceiling, and had to stoop to save her neck from being broken.",">> C'est ce qui arriva en effet, et bien plus tot qu'elle ne s'y attendait. ~~~ Elle n'avait pas bu la moitie de la bouteille, que sa tete touchait au plafond et qu'elle fut forcee de se baisser pour ne pas se casser le cou.",384,aligned,37319,37539,34566,34762,">>
C'est ce qui arriva en effet, et bien plus tot qu'elle ne s'y attendait. Elle n'avait pas bu la moitie de la bouteille, que sa tete touchait au plafond et qu'elle fut forcee de se baisser pour ne pas se casser le cou.","It did so indeed, and much sooner than she had expected: before she had drunk half the bottle, she found her head pressing against the ceiling, and had to stoop to save her neck from being broken.",['elle'],"[('elle', 37372, 37376), ('elle', 37395, 37399), ('elle', 37480, 37484)]",elle,37372,37376
booknlp,COREF,40,she,34630,34633,0,114,4,M_791,"It did so indeed, and much sooner than she had expected: before she had drunk half the bottle, she found her head pressing against the ceiling, and had to stoop to save her neck from being broken.",">> C'est ce qui arriva en effet, et bien plus tot qu'elle ne s'y attendait. ~~~ Elle n'avait pas bu la moitie de la bouteille, que sa tete touchait au plafond et qu'elle fut forcee de se baisser pour ne pas se casser le cou.",384,aligned,37319,37539,34566,34762,">>
C'est ce qui arriva en effet, et bien plus tot qu'elle ne s'y attendait. Elle n'avait pas bu la moitie de la bouteille, que sa tete touchait au plafond et qu'elle fut forcee de se baisser pour ne pas se casser le cou.","It did so indeed, and much sooner than she had expected: before she had drunk half the bottle, she found her head pressing against the ceiling, and had to stoop to save her neck from being broken.",['elle'],"[('elle', 37372, 37376), ('elle', 37395, 37399), ('elle', 37480, 37484)]",elle,37395,37399
booknlp,COREF,40,she,34661,34664,0,114,4,M_792,"It did so indeed, and much sooner than she had expected: before she had drunk half the bottle, she found her head pressing against the ceiling, and had to stoop to save her neck from being broken.",">> C'est ce qui arriva en effet, et bien plus tot qu'elle ne s'y attendait. ~~~ Elle n'avait pas bu la moitie de la bouteille, que sa tete touchait au plafond et qu'elle fut forcee de se baisser pour ne pas se casser le cou.",384,aligned,37319,37539,34566,34762,">>
C'est ce qui arriva en effet, et bien plus tot qu'elle ne s'y attendait. Elle n'avait pas bu la moitie de la bouteille, que sa tete touchait au plafond et qu'elle fut forcee de se baisser pour ne pas se casser le cou.","It did so indeed, and much sooner than she had expected: before she had drunk half the bottle, she found her head pressing against the ceiling, and had to stoop to save her neck from being broken.",['elle'],"[('elle', 37372, 37376), ('elle', 37395, 37399), ('elle', 37480, 37484)]",elle,37480,37484
booknlp,COREF,40,her,34671,34674,0,114,4,M_793,"It did so indeed, and much sooner than she had expected: before she had drunk half the bottle, she found her head pressing against the ceiling, and had to stoop to save her neck from being broken.",">> C'est ce qui arriva en effet, et bien plus tot qu'elle ne s'y attendait. ~~~ Elle n'avait pas bu la moitie de la bouteille, que sa tete touchait au plafond et qu'elle fut forcee de se baisser pour ne pas se casser le cou.",384,aligned,37319,37539,34566,34762,">>
C'est ce qui arriva en effet, et bien plus tot qu'elle ne s'y attendait. Elle n'avait pas bu la moitie de la bouteille, que sa tete touchait au plafond et qu'elle fut forcee de se baisser pour ne pas se casser le cou.","It did so indeed, and much sooner than she had expected: before she had drunk half the bottle, she found her head pressing against the ceiling, and had to stoop to save her neck from being broken.","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[('sa', 37482, 37484), ('se', 37516, 37518), ('se', 37532, 37534)]",,,
booknlp,COREF,40,her,34735,34738,0,114,4,M_794,"It did so indeed, and much sooner than she had expected: before she had drunk half the bottle, she found her head pressing against the ceiling, and had to stoop to save her neck from being broken.",">> C'est ce qui arriva en effet, et bien plus tot qu'elle ne s'y attendait. ~~~ Elle n'avait pas bu la moitie de la bouteille, que sa tete touchait au plafond et qu'elle fut forcee de se baisser pour ne pas se casser le cou.",384,aligned,37319,37539,34566,34762,">>
C'est ce qui arriva en effet, et bien plus tot qu'elle ne s'y attendait. Elle n'avait pas bu la moitie de la bouteille, que sa tete touchait au plafond et qu'elle fut forcee de se baisser pour ne pas se casser le cou.","It did so indeed, and much sooner than she had expected: before she had drunk half the bottle, she found her head pressing against the ceiling, and had to stoop to save her neck from being broken.","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[('sa', 37446, 37448), ('se', 37479, 37481), ('se', 37497, 37499)]",,,
booknlp,COREF,40,She,34763,34766,0,114,4,M_795,"She hastily put down the bottle, saying to herself ""That's quite enough--I hope I shan't grow any more--As it is, I can't get out at the door--I do wish I hadn't drunk quite so much!""",Elle remit bien vite la bouteille sur la table en se disant : << En voila assez ; j'espere ne pas grandir davantage. ~~~ Je ne puis deja plus passer par la porte.,386,aligned,37540,37698,34763,34946,Elle remit bien vite la bouteille sur la table en se disant : << En voila assez ; j'espere ne pas grandir davantage. Je ne puis deja plus passer par la porte.,"She hastily put down the bottle, saying to herself ""That's quite enough--I hope I shan't grow any more--As it is, I can't get out at the door--I do wish I hadn't drunk quite so much!""",['Elle'],"[('Elle', 37540, 37544)]",Elle,37540,37544
booknlp,COREF,40,herself,34806,34813,0,114,4,M_796,"She hastily put down the bottle, saying to herself ""That's quite enough--I hope I shan't grow any more--As it is, I can't get out at the door--I do wish I hadn't drunk quite so much!""",Elle remit bien vite la bouteille sur la table en se disant : << En voila assez ; j'espere ne pas grandir davantage. ~~~ Je ne puis deja plus passer par la porte.,386,aligned,37540,37698,34763,34946,Elle remit bien vite la bouteille sur la table en se disant : << En voila assez ; j'espere ne pas grandir davantage. Je ne puis deja plus passer par la porte.,"She hastily put down the bottle, saying to herself ""That's quite enough--I hope I shan't grow any more--As it is, I can't get out at the door--I do wish I hadn't drunk quite so much!""","['elle-même', 'se', ""s'""]","[('se', 37590, 37592)]",se,37590,37592
booknlp,COREF,40,I,34836,34837,0,114,4,M_797,"She hastily put down the bottle, saying to herself ""That's quite enough--I hope I shan't grow any more--As it is, I can't get out at the door--I do wish I hadn't drunk quite so much!""",Elle remit bien vite la bouteille sur la table en se disant : << En voila assez ; j'espere ne pas grandir davantage. ~~~ Je ne puis deja plus passer par la porte.,386,aligned,37540,37698,34763,34946,Elle remit bien vite la bouteille sur la table en se disant : << En voila assez ; j'espere ne pas grandir davantage. Je ne puis deja plus passer par la porte.,"She hastily put down the bottle, saying to herself ""That's quite enough--I hope I shan't grow any more--As it is, I can't get out at the door--I do wish I hadn't drunk quite so much!""","['je', ""j'""]","[('je', 37626, 37628), ('je', 37664, 37666)]",,,
booknlp,COREF,40,I,34843,34844,0,114,4,M_798,"She hastily put down the bottle, saying to herself ""That's quite enough--I hope I shan't grow any more--As it is, I can't get out at the door--I do wish I hadn't drunk quite so much!""",Elle remit bien vite la bouteille sur la table en se disant : << En voila assez ; j'espere ne pas grandir davantage. ~~~ Je ne puis deja plus passer par la porte.,386,aligned,37540,37698,34763,34946,Elle remit bien vite la bouteille sur la table en se disant : << En voila assez ; j'espere ne pas grandir davantage. Je ne puis deja plus passer par la porte.,"She hastily put down the bottle, saying to herself ""That's quite enough--I hope I shan't grow any more--As it is, I can't get out at the door--I do wish I hadn't drunk quite so much!""","['je', ""j'""]","[('je', 37627, 37628), ('je', 37661, 37662)]",,,
booknlp,COREF,40,I,34877,34878,0,114,4,M_799,"She hastily put down the bottle, saying to herself ""That's quite enough--I hope I shan't grow any more--As it is, I can't get out at the door--I do wish I hadn't drunk quite so much!""",Elle remit bien vite la bouteille sur la table en se disant : << En voila assez ; j'espere ne pas grandir davantage. ~~~ Je ne puis deja plus passer par la porte.,386,aligned,37540,37698,34763,34946,Elle remit bien vite la bouteille sur la table en se disant : << En voila assez ; j'espere ne pas grandir davantage. Je ne puis deja plus passer par la porte.,"She hastily put down the bottle, saying to herself ""That's quite enough--I hope I shan't grow any more--As it is, I can't get out at the door--I do wish I hadn't drunk quite so much!""","['je', ""j'""]","[('je', 37618, 37620), ('je', 37656, 37658)]",,,
booknlp,COREF,40,I,34906,34907,0,114,4,M_800,"She hastily put down the bottle, saying to herself ""That's quite enough--I hope I shan't grow any more--As it is, I can't get out at the door--I do wish I hadn't drunk quite so much!""",Elle remit bien vite la bouteille sur la table en se disant : << En voila assez ; j'espere ne pas grandir davantage. ~~~ Je ne puis deja plus passer par la porte.,386,aligned,37540,37698,34763,34946,Elle remit bien vite la bouteille sur la table en se disant : << En voila assez ; j'espere ne pas grandir davantage. Je ne puis deja plus passer par la porte.,"She hastily put down the bottle, saying to herself ""That's quite enough--I hope I shan't grow any more--As it is, I can't get out at the door--I do wish I hadn't drunk quite so much!""","['je', ""j'""]","[('je', 37622, 37624), ('je', 37658, 37660)]",,,
booknlp,COREF,40,I,34916,34917,0,114,4,M_801,"She hastily put down the bottle, saying to herself ""That's quite enough--I hope I shan't grow any more--As it is, I can't get out at the door--I do wish I hadn't drunk quite so much!""",Elle remit bien vite la bouteille sur la table en se disant : << En voila assez ; j'espere ne pas grandir davantage. ~~~ Je ne puis deja plus passer par la porte.,386,aligned,37540,37698,34763,34946,Elle remit bien vite la bouteille sur la table en se disant : << En voila assez ; j'espere ne pas grandir davantage. Je ne puis deja plus passer par la porte.,"She hastily put down the bottle, saying to herself ""That's quite enough--I hope I shan't grow any more--As it is, I can't get out at the door--I do wish I hadn't drunk quite so much!""","['je', ""j'""]","[('je', 37613, 37615), ('je', 37642, 37644)]",,,
booknlp,COREF,40,She,34984,34987,0,115,4,M_802,"She went on growing, and growing, and very soon had to kneel down on the floor: in another minute there was not even room for this, and she tried the effect of lying down with one elbow against the door, and the other arm curled round her head.",">> Helas ! ~~~ il etait trop tard ; elle grandissait, grandissait, et eut bientot a se mettre a genoux sur le plancher. ~~~ Mais un instant apres, il n'y avait meme plus assez de place pour rester dans cette position, et elle essaya de se tenir etendue par terre, un coude contre la porte et l'autre bras passe autour de sa tete.",394,aligned,37743,38066,34984,35228,">>
Helas ! il etait trop tard ; elle grandissait, grandissait, et eut bientot a se mettre a genoux sur le plancher. Mais un instant apres, il n'y avait meme plus assez de place pour rester dans cette position, et elle essaya de se tenir etendue


par terre, un coude contre la porte et l'autre bras passe autour de sa tete.","She went on growing, and growing, and very soon had to kneel down on the floor: in another minute there was not even room for this, and she tried the effect of lying down with one elbow against the door, and the other arm curled round her head.",['Elle'],"[('elle', 37817, 37821)]",elle,37817,37821
