eng_text,fr_text,eng_context,fr_context,eng_mID
Alice,Alice,"l have some fun now!"" thought Alice. ""I'm glad they've begun"," allons nous amuser, >> pensa Alice. << Je suis bien aise qu",M_1675
Alice,Alice,"ot to make personal remarks,"" Alice said with some severity;","; c'est tres-grossier, >> dit Alice d'un ton severe.

A ces ",M_1671
Alice,Alice,atter. He had been looking at Alice for some time with great,Chapelier. Il avait considere Alice pendant quelque temps av,M_1667
Alice,Alice," the game,"" the Queen said to Alice; and Alice was too much ","tre partie, >> dit la Reine a Alice ; et Alice, trop effraye",M_2423
Alice,Alice,"ow it was _your_ table,"" said Alice; ""it's laid for a great ","ue ce fut votre table, >> dit Alice. << Il y a des couverts ",M_1663
Alice,Alice, the Queen said to Alice; and Alice was too much frightened ," >> dit la Reine a Alice ; et Alice, trop effrayee pour souf",M_2424
Alice,Alice,"vil of you to offer it,"" said Alice angrily.

""It wasn't ver","e part de m'en offrir, >> dit Alice d'un ton fache.

<< Il n",M_1658
Alice,Alice,"ere's _plenty_ of room!"" said Alice indignantly, and she sat"," a abondance de place, >> dit Alice indignee, et elle s'assi",M_1650
Alice,Alice,"eat emphasis, looking hard at Alice as he said so.

Alice lo","emphase en regardant fixement Alice.

Alice regarda le banc ",M_3080
Alice,Alice,"?"" said the King, going up to Alice, and looking at the Cat'",">> dit le Roi, s'approchant d'Alice et regardant avec une ex",M_2196
Alice,Alice,"t's no use now,"" thought poor Alice, ""to pretend to be two p",". << Mais, >> pensa la pauvre Alice, << il n'y a plus moyen ",M_205
Alice,Alice,"except a tiny golden key, and Alice's first thought was that",u'une toute petite clef d'or. Alice pensa aussitot que ce po,M_127
Alice,Alice,"ngs had happened lately, that Alice had begun to think that ","de choses extraordinaires, qu'Alice commencait a croire qu'i",M_146
Alice,Alice,"

In another moment down went Alice after it, never once con","ne haie.



Un instant apres, Alice etait a la poursuite du ",M_27
Alice,Alice,"imming about here, O Mouse!"" (Alice thought this must be the","guee de nager, O Souris ! >> (Alice pensait que c'etait la l",M_415
Alice,Alice,"t the right words,"" said poor Alice, and her eyes filled wit","le vois bien, je ne suis plus Alice, je suis Mabel, et il me",M_335
Alice,Alice,"ng.

""Nothing whatever,"" said Alice.

""That's very important",".

<< Rien absolument, >> dit Alice.

<< Voila qui est tres-",M_3094
Alice,Alice," directions will look!

     _Alice's Right Foot, Esq., Hear","ole.

A Monsieur Lepiedroit d'Alice,
Tapis du foyer,
Pres le",M_253
Alice,Alice,"was quite pale (with passion, Alice thought), and it said in","oute pale (de colere, pensait Alice). La Souris dit d'une vo",M_501
Alice,Alice,"eat bats, I wonder?"" And here Alice began to get rather slee"," le sommeil commenca a gagner Alice. Elle repetait, a moitie",M_96
Alice,Alice,"court_.""

Everybody looked at Alice.

""_I'm_ not a mile high","our. >>
Tout le monde regarda Alice.

<< Je n'ai pas un mill",M_3114
Alice,Alice,"her great delight it fitted!

Alice opened the door and foun","qu'elle y allait a merveille. Alice ouvrit la porte, et vit ",M_133
Alice,Alice,"""

""Stuff and nonsense!"" said Alice loudly. ""The idea of hav",e bon sens ! >> dit tout haut Alice. << Quelle idee de voulo,M_3220
Alice,Alice,"ust be kind to them,"" thought Alice, ""or perhaps they won't ","sois bonne pour eux, >> pensa Alice, << sans cela ils refuse",M_245
Alice,Alice,"rink me,"" but the wise little Alice was not going to do _tha"," a dire << Buvez-moi, >> mais Alice etait trop fine pour obe",M_153
Alice,Alice,"d at it, and then hurried on, Alice started to her feet, for"," prit a courir de plus belle, Alice sauta sur ses pieds, fra",M_20
Alice,Alice,"rned from him to you_,'"" said Alice.

""Why, there they are!""","nrent d'eux a vous, >> >> dit Alice.

<< Tiens, mais les voi",M_3204
Alice,Alice,"near the Fender,_ (_with      Alice's love_).

Oh dear, what","rde-feu.

(De la part de Mlle Alice.)
Oh ! que d'enfantillag",M_254
Alice,Alice,"eral other curious creatures. Alice led the way, and the who","autres betes extraordinaires. Alice prit les devants, et tou",M_508
Alice,Alice,hey were all locked; and when Alice had been all the way dow,", puis celles du cote gauche, Alice se promena tristement au",M_123
Alice,Alice,"oh, I beg your pardon!"" cried Alice again, for this time the","- Oh ! pardon ! >> dit encore Alice, car cette fois le poil ",M_462
Alice,Alice,"What a curious feeling!"" said Alice; ""I must be shutting up ","e me sens toute drole, >> dit Alice, << on dirait que je ren",M_160
Alice,Alice,es it seemed quite natural to Alice to find herself talking ,"nts, il sembla tout naturel a Alice de causer familierement ",M_509
Alice,Alice,"ell past it.

""Well!"" thought Alice to herself, ""after such ","rmoires.



<< Certes, >> dit Alice, << apres une chute pare",M_48
Alice,Alice," _was_ a narrow escape!"" said Alice, a good deal frightened ","s de l'echapper belle, >> dit Alice, tout emue de ce brusque",M_374
Alice,Alice,"ning purple.

""I won't!"" said Alice.

""Off with her head!"" t","< Je ne me tairai pas, >> dit Alice.

<< Qu'on lui coupe la ",M_3224
Alice,Alice,"off to the garden door.

Poor Alice! It was as much as she c","a la porte du jardin.

Pauvre Alice ! C'est tout ce qu'elle ",M_258
Alice,Alice,"ness as hard as he could go.

Alice took up the fan and glov"," disparut dans les tenebres.

Alice ramassa les gants et l'e",M_288
Alice,Alice,"aves, and the fall was over.

Alice was not a bit hurt, and "," et elle a fini de tomber.



Alice ne s'etait pas fait le m",M_109
Alice,Alice," is such a dear quiet thing,"" Alice went on, half to herself","part soi, moitie a la Souris, Alice continua : << Elle se ti",M_452
Alice,Alice,"d such a curious dream!"" said Alice, and she told her sister","t un si drole de reve, >> dit Alice ; et elle raconta a sa s",M_3244
Alice,Alice,"ddenly down, so suddenly that Alice had not a moment to thin",ent d'une facon si brusque qu'Alice se sentit tomber comme d,M_30
Alice,Alice,"se in crying like that!"" said Alice to herself, rather sharp"," bon pleurer ainsi, >> se dit Alice vivement. << Je vous con",M_189
Alice,Alice,"it might end, you know,"" said Alice to herself, ""in my going"," << Songez donc, >> se disait Alice, << je pourrais bien fin",M_169
Alice,Alice,"e or Longitude I've got to?"" (Alice had no idea what Latitud",est-ce que je me trouve ? >> (Alice n'avait pas la moindre i,M_67
Alice,Alice,_ remarkable in that; nor did Alice think it so _very_ much ," rien la de bien etonnant, et Alice ne trouva meme pas tres-",M_11
Alice,Alice,"wn, I think--"" (for, you see, Alice had learnt several thing","semble. >> (Comme vous voyez, Alice avait appris pas mal de ",M_61
Alice,Alice,"ts. ""Well, I'll eat it,"" said Alice, ""and if it makes me gro","ns, je vais le manger, >> dit Alice : << si cela me fait gra",M_212
Alice,Alice,"g sun, and thinking of little Alice and all her wonderful Ad",soleil et pensant a la petite Alice et a ses merveilleuses a,M_3263
Alice,Alice,"
First, she dreamed of little Alice herself, and once again ",'abord elle reva de la petite Alice personnellement : -- les,M_3268
Alice,Alice," The Mouse did not answer, so Alice went on eagerly: ""There ","La Souris ne repondit pas, et Alice dit vivement : << Il y a",M_474
Alice,Alice,"I hadn't cried so much!"" said Alice, as she swam about, tryi","avoir pas tant pleure, >> dit Alice tout en nageant de cote ",M_394
Alice,Alice,"Oh, I beg your pardon!"" cried Alice hastily, afraid that she","pardons ! >> s'ecria vivement Alice, qui craignait d'avoir f",M_434
Alice,Alice,"of them can explain it,"" said Alice, (she had grown so large","ui puisse l'expliquer, >> dit Alice (elle etait devenue si g",M_3179
Alice,Alice,"the rats and--oh dear!"" cried Alice in a sorrowful tone, ""I'","ts et aussi -- Oh ! >> reprit Alice d'un ton chagrin, << voi",M_490
Alice,Alice,"d must know better;"" and this Alice would not allow without ",quent en savoir plus long. >> Alice ne voulut pas accepter c,M_517
Alice,Alice,"y else'--but, oh dear!"" cried Alice, with a sudden burst of ","le. >> -- Et pourtant, >> dit Alice en fondant en larmes, <<",M_353
Alice,Alice," moment to be lost: away went Alice like the wind, and was j",y a pas un instant a perdre ; Alice part comme le vent et ar,M_115
Alice,Alice,"ppens when one eats cake, but Alice had got so much into the",squ'on mange du gateau ; mais Alice avait tellement pris l'h,M_225
Alice,Alice,"riouser and curiouser!"" cried Alice (she was so much surpris",lus tres-curieux ! >> s'ecria Alice (sa surprise etait si gr,M_227
Alice,Alice,"poke.

""As wet as ever,"" said Alice in a melancholy tone: ""i","ujours aussi mouillee, >> dit Alice tristement. << Je ne sec",M_559
Alice,Alice,"hard at Alice as he said so.

Alice looked at the jury-box, ","en regardant fixement Alice.

Alice regarda le banc des jure",M_3082
Alice,Alice,"r tea; it's getting late."" So Alice got up and ran off, thin", le the ; il se fait tard. >> Alice se leva donc et s'eloign,M_3255
Alice,Alice,"n at once; but, alas for poor Alice! when she got to the doo","u jardin ; mais helas, pauvre Alice ! en arrivant a la porte",M_177
Alice,Alice,"ge if I've kept her waiting!"" Alice felt so desperate that s","si je l'ai fait attendre ! >> Alice se

trouvait si malheure",M_279
Alice,Alice,"s the use of a book,"" thought Alice ""without pictures or con","< La belle avance, >> pensait Alice, << qu'un livre sans ima",M_5
Hatter,Chapelier,"most wish I'd gone to see the Hatter instead!""

CHAPTER VII.",que avoir ete faire visite au Chapelier plutot que d'etre ve,M_1641
Hatter,Chapelier,"its right paw round, ""lives a Hatter: and in _that_ directio","a patte droite, << demeure un chapelier ; de ce cote-la, >> ",M_1549
Five,Cinq,"e of them say, ""Look out now, Five! Don't go splashing paint","ait : << Fais donc attention, Cinq, et ne m'eclabousse pas a",M_1979
Five,Cinq,"u are painting those roses?""

Five and Seven said nothing, b","nda Alice un peu timidement.

Cinq et Sept ne dirent rien, m",M_2010
Five,Cinq,"d up and said, ""That's right, Five! Always lay the blame on "," yeux et dit : << C'est cela, Cinq ! Jetez toujours le blame",M_1985
Five,Cinq,"""

""I couldn't help it,"" said Five, in a sulky tone; ""Seven ","n'est pas de ma faute, >> dit Cinq d'un ton bourru, << c'est",M_1981
Five,Cinq,"e comes, to--"" At this moment Five, who had been anxiously l","vienne pour -- >>
A ce moment Cinq, qui avait regarde tout l",M_2021
Two,Deux,"it please your Majesty,"" said Two, in a very humble tone, go","isir de Votre Majeste, >> dit Deux d'un ton tres-humble, met",M_2087
Two,Deux,"at's none of _your_ business, Two!"" said Seven.

""Yes, it _i","
<< Cela ne vous regarde pas, Deux, >> dit Sept.

<< Si fait",M_1992
Two,Deux,"n said nothing, but looked at Two. Two began in a low voice,","dirent rien, mais regarderent Deux. Deux commenca a voix bas",M_2012
Two,Deux,"d nothing, but looked at Two. Two began in a low voice, ""Why"," rien, mais regarderent Deux. Deux commenca a voix basse : <",M_2013
Two,Deux,"and then said ""The fourth.""

""Two days wrong!"" sighed the Ha"," Le quatre. >>
<< Elle est de deux jours en retard, >> dit l",M_1718
Dinah,Dinah,sages for a rabbit! I suppose Dinah'll be sending me on mess,ur un lapin ! Bientot ce sera Dinah qui m'enverra en commiss,M_759
Dinah,Dinah,".

""I wish I hadn't mentioned Dinah!"" she said to herself in","ais bien n'avoir pas parle de Dinah, >> se dit-elle tristeme",M_695
Dinah,Dinah," fetch it back!""

""And who is Dinah, if I might venture to a","tot ramenee. >>
<< Et qui est Dinah, s'il n'y a pas d'indisc",M_678
Dinah,Dinah,"h to-night, I should think!"" (Dinah was the cat.) ""I hope th","bsence ce soir, bien sur. >> (Dinah c'etait son chat.) << Po",M_83
Dinah,Dinah," to her very earnestly, ""Now, Dinah, tell me the truth: did ","res-serieusement : << Voyons, Dinah, dis-moi la verite, as-t",M_105
Dinah,Dinah,"was walking hand in hand with Dinah, and saying to her very ","r qu'elle se promenait tenant Dinah par la main, lui disant ",M_103
Duchess,Duchesse,","" said Alice: ""--where's the Duchess?""

""Hush! Hush!"" said ","u, >> dit Alice. << Ou est la Duchesse ? >>
<< Chut ! Chut !",M_2109
Edwin,Edwin,"d to usurpation and conquest. Edwin and Morcar, the earls of"," aux conquetes des etrangers. Edwin et Morcar, comtes de Mer",M_530
Edwin ,Edwin,"aid the Mouse. ""--I proceed. 'Edwin and Morcar, the earls of","la Souris. << Je continue. << Edwin et Morcar, comtes de Mer",M_541
She,Elle,and made a snatch in the air. She did not get hold of anythi,"lle ne prit que du vent. Mais elle entendit un petit cri, pu",M_858
She,Elle,"ned,"" said the Mock Turtle.

""She can't explain it,"" said th"," >> dit la Fausse-Tortue.

<< Elle ne peut pas l'expliquer, ",M_2814
She,Elle,"stingy about it, you know--""

She had quite forgotten the Du"," de sucreries, voyez-vous. >>
Elle avait alors completement ",M_2310
She,Elle,"hing I ever saw in my life!""

She had not gone much farther ",r devant la maison du Lievre. Elle pensa que ce devait bien ,M_1628
She,Elle,e her neck from being broken. She hastily put down the bottl,pour ne pas se casser le cou. Elle remit bien vite la boutei,M_795
She,Elle,id a timid voice at her side. She was walking by the White R,ne voix timide a cote d'elle. Elle marchait aupres du Lapin ,M_2105
She,Elle,"essing nobody in particular. ""She'd soon fetch it back!""

""A",adresser a personne. << C'est elle qui l'aurait bientot rame,M_677
She,Elle," said severely ""Who is this?"" She said it to the Knave of He",verement : << Qui est-ce ? >> Elle s'adressait au Valet de C,M_2045
She,Elle,"se to her ear, and whispered ""She's under sentence of execut","e d'Alice et lui souffla : << Elle est condamnee a mort >>
<",M_2112
She,Elle,", being quite unable to move. She soon got it out again, and","oit bien important, >> se dit-elle, << car je pense qu'il se",M_3085
She,Elle,"W. RABBIT,"" engraved upon it. She went in without knocking, ","c ces mots, << JEAN LAPIN. >> Elle monta l'escalier, entra s",M_752
She,Elle,"better ask _her_ about it.""

""She's in prison,"" the Queen sa","e consulter a ce sujet. >>
<< Elle est en prison, >> dit la ",M_2277
She,Elle,"wrote down on their slates, ""_She_ doesn't believe there's a",irent sur leurs ardoises : << Elle ne croit pas qu'il y ait ,M_3186
Elsie,Elsie," hurry; ""and their names were Elsie, Lacie, and Tillie; and "," le Loir, << qui s'appelaient Elsie, Lacie, et Tillie, et el",M_1855
William,Guillaume,liam and offer him the crown. William's conduct at first was," pour lui offrir la couronne. Guillaume, d'abord, fut bon pr",M_554
William the Conqueror,Guillaume le Conquerant,"ce all round, if you please! 'William the Conqueror, whose c","s le cercle, je vous prie. << Guillaume le Conquerant, dont ",M_528
He,Il, it's worth a hundred pounds! He says it kills all the rats ,"ancs, tant il lui est utile ; il tue tous les rats et aussi ",M_488
He,Il,"in the mistake it had made.

""He took me for his housemaid,""","liquer qu'il se trompait.

<< Il m'a pris pour sa bonne, >> ",M_737
He,Il," one flapper across his eyes. He looked at Alice, and tried ","gosier, >> dit le Griffon, et il se mit a la secouer et a lu",M_2618
He,Il," don't look at me like that!"" He got behind Alice as he spok",ne me regardez pas ainsi ! >> Il s'etait mis derriere Alice ,M_2212
He,Il,"ng written on the _outside_."" He unfolded the paper as he sp",ien d'ecrit a l'exterieur. >> Il deplia le papier tout en pa,M_3139
