eng_source,eng_idColName,eng_iden,eng_text,eng_startByte,eng_endByte,eng_pdncID,eng_paraID,eng_chapID,eng_mID,eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng,translations,occurrences,occurrences_tuple,fr_text,fr_startByte,fr_endByte
booknlp,COREF,47,hers,34577,34581,12,95,3,M_329,"In fact, she purposely avoided me, although her old manner to me had not changed: the same serene coolness was hers on meeting me a coolness that was mingled even with a spice of contempt and dislike.","Elle evitait d'ailleurs de me parler. Ses manieres etaient changees. Elle me traitait negligemment, me marquant a peine son mepris.",281,aligned,25397,25528,34466,34666,"Elle evitait d'ailleurs de me parler. Ses manieres etaient changees. Elle me traitait negligemment, me marquant a peine son mepris. ","In fact, she
purposely avoided me, although her old manner to me had not changed:
the same serene coolness was hers on meeting me a coolness that was
mingled even with a spice of contempt and dislike. ","['le sien', 'la sienne', 'les siens', 'les siennes']","[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,47,she,34677,34680,12,95,3,M_330,"In short, she was at no pains to conceal her aversion to me. That I could see plainly.",Je compris qu'elle se trouvait offensee.,280,aligned,25529,25569,34667,34753,Je compris qu'elle se trouvait offensee. ,"In short, she was at
no pains to conceal her aversion to me. That I could see plainly. ",['elle'],"[('elle', 25543, 25547)]","(('elle', 25543, 25547),)",,,
booknlp,COREF,47,her,34708,34711,12,95,3,M_331,"In short, she was at no pains to conceal her aversion to me. That I could see plainly.",Je compris qu'elle se trouvait offensee.,280,aligned,25529,25569,34667,34753,Je compris qu'elle se trouvait offensee. ,"In short, she was at
no pains to conceal her aversion to me. That I could see plainly. ","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[('elle', 25543, 25547)]","(('elle', 25543, 25547),)",,,
booknlp,COREF,47,she,34760,34763,12,95,3,M_332,"Also, she did not trouble to conceal from me the fact that I was necessary to her, and that she was keeping me for some end which she had in view.","Mais, comme elle m'en a averti, elle me menage encore parce que je lui suis encore necessaire.",279,aligned,25570,25664,34754,34900,"Mais, comme elle m'en a averti, elle me menage encore parce que je lui suis encore necessaire. ","Also,
she did not trouble to conceal from me the fact that I was necessary to
her, and that she was keeping me for some end which she had in view.
",['elle'],"[('elle', 25582, 25586), ('elle', 25602, 25606)]","(('elle', 25582, 25586), ('elle', 25602, 25606))",,,
booknlp,COREF,47,her,34832,34835,12,95,3,M_333,"Also, she did not trouble to conceal from me the fact that I was necessary to her, and that she was keeping me for some end which she had in view.","Mais, comme elle m'en a averti, elle me menage encore parce que je lui suis encore necessaire.",279,aligned,25570,25664,34754,34900,"Mais, comme elle m'en a averti, elle me menage encore parce que je lui suis encore necessaire. ","Also,
she did not trouble to conceal from me the fact that I was necessary to
her, and that she was keeping me for some end which she had in view.
","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[('elle', 25582, 25586), ('elle', 25602, 25606), ('lui', 25637, 25640)]","(('elle', 25582, 25586), ('elle', 25602, 25606), ('lui', 25637, 25640))",,,
booknlp,COREF,47,she,34846,34849,12,95,3,M_334,"Also, she did not trouble to conceal from me the fact that I was necessary to her, and that she was keeping me for some end which she had in view.","Mais, comme elle m'en a averti, elle me menage encore parce que je lui suis encore necessaire.",279,aligned,25570,25664,34754,34900,"Mais, comme elle m'en a averti, elle me menage encore parce que je lui suis encore necessaire. ","Also,
she did not trouble to conceal from me the fact that I was necessary to
her, and that she was keeping me for some end which she had in view.
",['elle'],"[('elle', 25582, 25586), ('elle', 25602, 25606)]","(('elle', 25582, 25586), ('elle', 25602, 25606))",,,
booknlp,COREF,47,she,34884,34887,12,95,3,M_335,"Also, she did not trouble to conceal from me the fact that I was necessary to her, and that she was keeping me for some end which she had in view.","Mais, comme elle m'en a averti, elle me menage encore parce que je lui suis encore necessaire.",279,aligned,25570,25664,34754,34900,"Mais, comme elle m'en a averti, elle me menage encore parce que je lui suis encore necessaire. ","Also,
she did not trouble to conceal from me the fact that I was necessary to
her, and that she was keeping me for some end which she had in view.
",['elle'],"[('elle', 25582, 25586), ('elle', 25602, 25606)]","(('elle', 25582, 25586), ('elle', 25602, 25606))",,,
booknlp,COREF,47,her,35027,35030,12,95,3,M_336,"Consequently there became established between us relations which, to a large extent, were incomprehensible to me, considering her general pride and aloofness.","Etranges relations, incomprehensibles souvent pour moi, eu egard surtout a son orgueil ordinaire. ~~~ Elle sait que je l'aime a la folie.",283,aligned,25665,25798,34901,35059,"Etranges relations, incomprehensibles souvent pour moi, eu egard surtout a son orgueil ordinaire. Elle sait que je l'aime a la folie. ","Consequently there became established between us relations which, to a
large extent, were incomprehensible to me, considering her general
pride and aloofness. ","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[('elle', 25763, 25767), ('la', 25789, 25791), ('son', 25740, 25743)]","(('elle', 25763, 25767), ('la', 25789, 25791), ('son', 25740, 25743))",,,
exp,exp_name,general,general,35031,35038,16,95,3,M_337,"Consequently there became established between us relations which, to a large extent, were incomprehensible to me, considering her general pride and aloofness.","Etranges relations, incomprehensibles souvent pour moi, eu egard surtout a son orgueil ordinaire. ~~~ Elle sait que je l'aime a la folie.",283,aligned,25665,25798,34901,35059,"Etranges relations, incomprehensibles souvent pour moi, eu egard surtout a son orgueil ordinaire. Elle sait que je l'aime a la folie. ","Consequently there became established between us relations which, to a
large extent, were incomprehensible to me, considering her general
pride and aloofness. ",['general'],"[(None, None, None)]","((None, None, None),)",,,
booknlp,COREF,47,she,35082,35085,12,95,3,M_338,"For example, although she knew that I was madly in love with her, she allowed me to speak to her of my passion (though she could not well have showed her contempt for me more than by permitting me, unhindered and unrebuked, to mention to her my love).",Elle me permet meme de lui parler de mon amour. ~~~ Quelle plus profonde marque de mepris que celle-la !,284,aligned,25799,25899,35060,35311,"Elle me permet meme de lui parler de mon amour. Quelle plus profonde marque de mepris que celle-la !
","For example, although she knew that I was madly in
love with her, she allowed me to speak to her of my passion (though she
could not well have showed her contempt for me more than by permitting
me, unhindered and unrebuked, to mention to her my love).
",['elle'],"[('elle', 25799, 25803)]","(('elle', 25799, 25803),)",,,
booknlp,COREF,47,her,35121,35124,12,95,3,M_339,"For example, although she knew that I was madly in love with her, she allowed me to speak to her of my passion (though she could not well have showed her contempt for me more than by permitting me, unhindered and unrebuked, to mention to her my love).",Elle me permet meme de lui parler de mon amour. ~~~ Quelle plus profonde marque de mepris que celle-la !,284,aligned,25799,25899,35060,35311,"Elle me permet meme de lui parler de mon amour. Quelle plus profonde marque de mepris que celle-la !
","For example, although she knew that I was madly in
love with her, she allowed me to speak to her of my passion (though she
could not well have showed her contempt for me more than by permitting
me, unhindered and unrebuked, to mention to her my love).
","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[('elle', 25799, 25803), ('la', 25895, 25897), ('lui', 25822, 25825)]","(('elle', 25799, 25803), ('la', 25895, 25897), ('lui', 25822, 25825))",,,
booknlp,COREF,47,she,35126,35129,12,95,3,M_340,"For example, although she knew that I was madly in love with her, she allowed me to speak to her of my passion (though she could not well have showed her contempt for me more than by permitting me, unhindered and unrebuked, to mention to her my love).",Elle me permet meme de lui parler de mon amour. ~~~ Quelle plus profonde marque de mepris que celle-la !,284,aligned,25799,25899,35060,35311,"Elle me permet meme de lui parler de mon amour. Quelle plus profonde marque de mepris que celle-la !
","For example, although she knew that I was madly in
love with her, she allowed me to speak to her of my passion (though she
could not well have showed her contempt for me more than by permitting
me, unhindered and unrebuked, to mention to her my love).
",['elle'],"[('elle', 25799, 25803)]","(('elle', 25799, 25803),)",,,
booknlp,COREF,47,her,35153,35156,12,95,3,M_341,"For example, although she knew that I was madly in love with her, she allowed me to speak to her of my passion (though she could not well have showed her contempt for me more than by permitting me, unhindered and unrebuked, to mention to her my love).",Elle me permet meme de lui parler de mon amour. ~~~ Quelle plus profonde marque de mepris que celle-la !,284,aligned,25799,25899,35060,35311,"Elle me permet meme de lui parler de mon amour. Quelle plus profonde marque de mepris que celle-la !
","For example, although she knew that I was madly in
love with her, she allowed me to speak to her of my passion (though she
could not well have showed her contempt for me more than by permitting
me, unhindered and unrebuked, to mention to her my love).
","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[('elle', 25799, 25803), ('la', 25895, 25897), ('lui', 25822, 25825)]","(('elle', 25799, 25803), ('la', 25895, 25897), ('lui', 25822, 25825))",,,
booknlp,COREF,47,she,35179,35182,12,95,3,M_342,"For example, although she knew that I was madly in love with her, she allowed me to speak to her of my passion (though she could not well have showed her contempt for me more than by permitting me, unhindered and unrebuked, to mention to her my love).",Elle me permet meme de lui parler de mon amour. ~~~ Quelle plus profonde marque de mepris que celle-la !,284,aligned,25799,25899,35060,35311,"Elle me permet meme de lui parler de mon amour. Quelle plus profonde marque de mepris que celle-la !
","For example, although she knew that I was madly in
love with her, she allowed me to speak to her of my passion (though she
could not well have showed her contempt for me more than by permitting
me, unhindered and unrebuked, to mention to her my love).
",['elle'],"[('elle', 25799, 25803)]","(('elle', 25799, 25803),)",,,
booknlp,COREF,47,her,35210,35213,12,95,3,M_343,"For example, although she knew that I was madly in love with her, she allowed me to speak to her of my passion (though she could not well have showed her contempt for me more than by permitting me, unhindered and unrebuked, to mention to her my love).",Elle me permet meme de lui parler de mon amour. ~~~ Quelle plus profonde marque de mepris que celle-la !,284,aligned,25799,25899,35060,35311,"Elle me permet meme de lui parler de mon amour. Quelle plus profonde marque de mepris que celle-la !
","For example, although she knew that I was madly in
love with her, she allowed me to speak to her of my passion (though she
could not well have showed her contempt for me more than by permitting
me, unhindered and unrebuked, to mention to her my love).
","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[('elle', 25799, 25803), ('la', 25895, 25897), ('lui', 25822, 25825)]","(('elle', 25799, 25803), ('la', 25895, 25897), ('lui', 25822, 25825))",,,
booknlp,COREF,47,her,35298,35301,12,95,3,M_344,"For example, although she knew that I was madly in love with her, she allowed me to speak to her of my passion (though she could not well have showed her contempt for me more than by permitting me, unhindered and unrebuked, to mention to her my love).",Elle me permet meme de lui parler de mon amour. ~~~ Quelle plus profonde marque de mepris que celle-la !,284,aligned,25799,25899,35060,35311,"Elle me permet meme de lui parler de mon amour. Quelle plus profonde marque de mepris que celle-la !
","For example, although she knew that I was madly in
love with her, she allowed me to speak to her of my passion (though she
could not well have showed her contempt for me more than by permitting
me, unhindered and unrebuked, to mention to her my love).
","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[('elle', 25799, 25803), ('la', 25895, 25897), ('lui', 25822, 25825)]","(('elle', 25799, 25803), ('la', 25895, 25897), ('lui', 25822, 25825))",,,
booknlp,COREF,47,her,35324,35327,12,96,3,M_345,"""You see,"" her attitude expressed, ""how little I regard your feelings, as well as how little I care for what you say to me, or for what you feel for me.""","<< Tes sentiments me sont si indifferents, que tu peux me les dire ou les taire, cela m'est egal ! ~~~ >> N'est-ce pas ?",285,aligned,25904,26018,35314,35465,"Tes sentiments me sont si indifferents, que tu peux me les dire ou les taire, cela m'est egal ! >>

N'est-ce pas ?
","You see,"" her attitude expressed, ""how little I regard your feelings,
as well as how little I care for what you say to me, or for what you
feel for me.""","['elle', 'la', 'lui', 'sa', 'son', 'ses']","[(None, None, None)]","((None, None, None),)",,,
