eng_source,eng_idColName,eng_iden,eng_text,eng_startByte,eng_endByte,eng_pdncID,eng_paraID,eng_chapID,eng_mID,eng,fr,id,llm alignment result,phrase_startByte_fr,phrase_endByte_fr,phrase_startByte_eng,phrase_endByte_eng,extracted_text_fr,extracted_text_eng,translations,occurrences,occurrences_tuple,fr_text,fr_startByte,fr_endByte
pdnc,qID,Q337-1,your sister ,128960,128972,0,394,11,M_1332,"""You croaking fellow!"" cried Thorpe. ""We shall be able to do ten times more. Kingsweston! Aye, and Blaize Castle too, and anything else we can hear of; but here is your sister says she will not go.""","'-- Vous doutez toujours, s'ecria Thorpe ; nous pourrions aller dix fois plus loin : a Kingswerton d'abord, a Blaize-Castle ensuite, a d'autres endroits encore. James, voila ta soeur qui dit qu'elle ne peut venir avec nous.'",686,aligned,144880,145102,128797,128993,"-- Vous doutez toujours, s'ecria Thorpe ; nous pourrions aller dix fois plus loin : a Kingswerton d'abord, a Blaize-Castle ensuite, a d'autres endroits encore. James, voila ta soeur qui dit qu'elle ne peut venir avec nous. ","You croaking fellow!"" cried Thorpe. ""We shall be able to do ten times
more. Kingsweston! Aye, and Blaize Castle too, and anything else we can
hear of; but here is your sister says she will not go.""",['ta soeur'],"[('ta soeur', 145053, 145061)]","(('ta soeur', 145053, 145061),)",ta soeur,145053.0,145061.0
pdnc,qID,Q337-1,she,128977,128980,0,394,11,M_1333,"""You croaking fellow!"" cried Thorpe. ""We shall be able to do ten times more. Kingsweston! Aye, and Blaize Castle too, and anything else we can hear of; but here is your sister says she will not go.""","'-- Vous doutez toujours, s'ecria Thorpe ; nous pourrions aller dix fois plus loin : a Kingswerton d'abord, a Blaize-Castle ensuite, a d'autres endroits encore. James, voila ta soeur qui dit qu'elle ne peut venir avec nous.'",686,aligned,144880,145102,128797,128993,"-- Vous doutez toujours, s'ecria Thorpe ; nous pourrions aller dix fois plus loin : a Kingswerton d'abord, a Blaize-Castle ensuite, a d'autres endroits encore. James, voila ta soeur qui dit qu'elle ne peut venir avec nous. ","You croaking fellow!"" cried Thorpe. ""We shall be able to do ten times
more. Kingsweston! Aye, and Blaize Castle too, and anything else we can
hear of; but here is your sister says she will not go.""",['elle'],"[('elle', 145073, 145077)]","(('elle', 145073, 145077),)",elle,145073.0,145077.0
exp,exp_name,catherine,Catherine,129019,129028,0,395,11,M_1334,"""Blaize Castle!"" cried Catherine. ""What is that?""","'-- Blaize-Castle ? Quel lieu est-ce, demanda Catherine.'",689,aligned,145103,145158,128997,129044,"-- Blaize-Castle ? Quel lieu est-ce, demanda Catherine. ","Blaize Castle!"" cried Catherine. ""What is that?""",['Catherine'],"[('Catherine', 145148, 145157)]","(('Catherine', 145148, 145157),)",Catherine,145148.0,145157.0
pdnc,qID,Q347-0,My beloved creature,129399,129418,0,404,11,M_1335,"""Not go! My beloved creature, what do you mean?""","'-- Impossible ! ma bonne amie, dit Isabelle, vous n'y pensez pas. Pourquoi donc impossible ?'",707,aligned,145608,145700,129391,129437,"-- Impossible ! ma bonne amie, dit Isabelle, vous n'y pensez pas. Pourquoi donc impossible ? ","Not go! My beloved creature, what do you mean?""",['Ma creature bien-aimee'],"[(None, None, None)]","((None, None, None),)",,,
pdnc,qID,Q347-0,you,129428,129431,0,404,11,M_1336,"""Not go! My beloved creature, what do you mean?""","'-- Impossible ! ma bonne amie, dit Isabelle, vous n'y pensez pas. Pourquoi donc impossible ?'",707,aligned,145608,145700,129391,129437,"-- Impossible ! ma bonne amie, dit Isabelle, vous n'y pensez pas. Pourquoi donc impossible ? ","Not go! My beloved creature, what do you mean?""","['tu', 'vous']","[('vous', 145653, 145657)]","(('vous', 145653, 145657),)",vous,145653.0,145657.0
exp,exp_name,isabella,Isabella,129501,129509,5,405,11,M_1337,"""I cannot go, because"" looking down as she spoke, fearful of Isabella s smile ""I expect Miss Tilney and her brother to call on me to take a country walk. They promised to come at twelve, only it rained; but now, as it is so fine, I dare say they will be here soon.""","'-- Je ne le puis, repondit Catherine, en baissant les yeux dans la crainte de rencontrer ceux d'Isabelle : j'attends Miss Tilney et son frere ; ils doivent venir me prendre pour aller faire une promenade hors de la ville ; ils m'avaient promis d'etre ici a midi, mais il pleuvait en ce moment ; a present qu'il fait beau ils ne peuvent tarder a venir.'",698,aligned,145701,146052,129441,129704,"-- Je ne le puis, repondit Catherine, en baissant les yeux dans la crainte de rencontrer ceux d'Isabelle : j'attends Miss Tilney et son frere ; ils doivent venir me prendre pour aller faire une promenade hors de la ville ; ils m'avaient promis d'etre ici a midi, mais il pleuvait en ce moment ; a present qu'il fait beau ils ne peuvent tarder a venir. ","I cannot go, because"" looking down as she spoke, fearful of Isabella s
smile ""I expect Miss Tilney and her brother to call on me to take a
country walk. They promised to come at twelve, only it rained; but now,
as it is so fine, I dare say they will be here soon.""",['Isabella'],"[(None, None, None)]","((None, None, None),)",Isabelle,145797.0,145805.0
pdnc,qID,Q349-0,Miss Tilney ,129528,129540,1,405,11,M_1338,"""I cannot go, because"" looking down as she spoke, fearful of Isabella s smile ""I expect Miss Tilney and her brother to call on me to take a country walk. They promised to come at twelve, only it rained; but now, as it is so fine, I dare say they will be here soon.""","'-- Je ne le puis, repondit Catherine, en baissant les yeux dans la crainte de rencontrer ceux d'Isabelle : j'attends Miss Tilney et son frere ; ils doivent venir me prendre pour aller faire une promenade hors de la ville ; ils m'avaient promis d'etre ici a midi, mais il pleuvait en ce moment ; a present qu'il fait beau ils ne peuvent tarder a venir.'",698,aligned,145701,146052,129441,129704,"-- Je ne le puis, repondit Catherine, en baissant les yeux dans la crainte de rencontrer ceux d'Isabelle : j'attends Miss Tilney et son frere ; ils doivent venir me prendre pour aller faire une promenade hors de la ville ; ils m'avaient promis d'etre ici a midi, mais il pleuvait en ce moment ; a present qu'il fait beau ils ne peuvent tarder a venir. ","I cannot go, because"" looking down as she spoke, fearful of Isabella s
smile ""I expect Miss Tilney and her brother to call on me to take a
country walk. They promised to come at twelve, only it rained; but now,
as it is so fine, I dare say they will be here soon.""",['Mlle Tilney'],"[(None, None, None)]","((None, None, None),)",Miss Tilney,145818.0,145829.0
pdnc,qID,Q349-0,her brother ,129544,129556,4,405,11,M_1339,"""I cannot go, because"" looking down as she spoke, fearful of Isabella s smile ""I expect Miss Tilney and her brother to call on me to take a country walk. They promised to come at twelve, only it rained; but now, as it is so fine, I dare say they will be here soon.""","'-- Je ne le puis, repondit Catherine, en baissant les yeux dans la crainte de rencontrer ceux d'Isabelle : j'attends Miss Tilney et son frere ; ils doivent venir me prendre pour aller faire une promenade hors de la ville ; ils m'avaient promis d'etre ici a midi, mais il pleuvait en ce moment ; a present qu'il fait beau ils ne peuvent tarder a venir.'",698,aligned,145701,146052,129441,129704,"-- Je ne le puis, repondit Catherine, en baissant les yeux dans la crainte de rencontrer ceux d'Isabelle : j'attends Miss Tilney et son frere ; ils doivent venir me prendre pour aller faire une promenade hors de la ville ; ils m'avaient promis d'etre ici a midi, mais il pleuvait en ce moment ; a present qu'il fait beau ils ne peuvent tarder a venir. ","I cannot go, because"" looking down as she spoke, fearful of Isabella s
smile ""I expect Miss Tilney and her brother to call on me to take a
country walk. They promised to come at twelve, only it rained; but now,
as it is so fine, I dare say they will be here soon.""",['son frere'],"[('son frere', 145833, 145842)]","(('son frere', 145833, 145842),)",son frere,145833.0,145842.0
exp,exp_name,thorpe,Thorpe,129732,129738,7,406,11,M_1340,"""Not they indeed,"" cried Thorpe; ""for, as we turned into Broad Street, I saw them does he not drive a phaeton with bright chestnuts?""","'-- Attendez-les ! ~~~ s'ecria ironiquement John. Comme nous tournions Broad-Street, je les ai vus tous les deux dans un elegant phaeton que le frere conduisait.'",685,aligned,146053,146209,129708,129839,"-- Attendez-les ! s'ecria ironiquement John. Comme nous tournions Broad-Street, je les ai vus tous les deux dans un elegant phaeton que le frere conduisait. ","Not they indeed,"" cried Thorpe; ""for, as we turned into Broad Street,
I saw them does he not drive a phaeton with bright chestnuts?""",['Thorpe'],"[(None, None, None)]","((None, None, None),)",,,
pdnc,qID,Q350-1,he,129794,129796,4,406,11,M_1341,"""Not they indeed,"" cried Thorpe; ""for, as we turned into Broad Street, I saw them does he not drive a phaeton with bright chestnuts?""","'-- Attendez-les ! ~~~ s'ecria ironiquement John. Comme nous tournions Broad-Street, je les ai vus tous les deux dans un elegant phaeton que le frere conduisait.'",685,aligned,146053,146209,129708,129839,"-- Attendez-les ! s'ecria ironiquement John. Comme nous tournions Broad-Street, je les ai vus tous les deux dans un elegant phaeton que le frere conduisait. ","Not they indeed,"" cried Thorpe; ""for, as we turned into Broad Street,
I saw them does he not drive a phaeton with bright chestnuts?""",['il'],"[(None, None, None)]","((None, None, None),)",,,
pdnc,qID,Q352-0,he,129880,129882,4,408,11,M_1342,"""Yes, I know he does; I saw him. You are talking of the man you danced with last night, are not you?""","'-- Non, non, j'en suis sur ; je l'ai vu ; n'est-ce pas celui avec lequel vous avez danse la nuit derniere ?'",700,aligned,146250,146357,129868,129967,"-- Non, non, j'en suis sur ; je l'ai vu ; n'est-ce pas celui avec lequel vous avez danse la nuit derniere ? ","Yes, I know he does; I saw him. You are talking of the man you danced
with last night, are not you?""",['il'],"[(None, None, None)]","((None, None, None),)",l',146282.0,146284.0
pdnc,qID,Q352-0,him,129895,129898,4,408,11,M_1343,"""Yes, I know he does; I saw him. You are talking of the man you danced with last night, are not you?""","'-- Non, non, j'en suis sur ; je l'ai vu ; n'est-ce pas celui avec lequel vous avez danse la nuit derniere ?'",700,aligned,146250,146357,129868,129967,"-- Non, non, j'en suis sur ; je l'ai vu ; n'est-ce pas celui avec lequel vous avez danse la nuit derniere ? ","Yes, I know he does; I saw him. You are talking of the man you danced
with last night, are not you?""",['lui'],"[(None, None, None)]","((None, None, None),)",l',146282.0,146284.0
pdnc,qID,Q352-0,You,129900,129903,0,408,11,M_1344,"""Yes, I know he does; I saw him. You are talking of the man you danced with last night, are not you?""","'-- Non, non, j'en suis sur ; je l'ai vu ; n'est-ce pas celui avec lequel vous avez danse la nuit derniere ?'",700,aligned,146250,146357,129868,129967,"-- Non, non, j'en suis sur ; je l'ai vu ; n'est-ce pas celui avec lequel vous avez danse la nuit derniere ? ","Yes, I know he does; I saw him. You are talking of the man you danced
with last night, are not you?""",['Toi'],"[(None, None, None)]","((None, None, None),)",vous,146323.0,146327.0
pdnc,qID,Q352-0,the man,129919,129926,4,408,11,M_1345,"""Yes, I know he does; I saw him. You are talking of the man you danced with last night, are not you?""","'-- Non, non, j'en suis sur ; je l'ai vu ; n'est-ce pas celui avec lequel vous avez danse la nuit derniere ?'",700,aligned,146250,146357,129868,129967,"-- Non, non, j'en suis sur ; je l'ai vu ; n'est-ce pas celui avec lequel vous avez danse la nuit derniere ? ","Yes, I know he does; I saw him. You are talking of the man you danced
with last night, are not you?""","[""l'homme""]","[(None, None, None)]","((None, None, None),)",celui,146305.0,146310.0
pdnc,qID,Q352-0,you,129927,129930,0,408,11,M_1346,"""Yes, I know he does; I saw him. You are talking of the man you danced with last night, are not you?""","'-- Non, non, j'en suis sur ; je l'ai vu ; n'est-ce pas celui avec lequel vous avez danse la nuit derniere ?'",700,aligned,146250,146357,129868,129967,"-- Non, non, j'en suis sur ; je l'ai vu ; n'est-ce pas celui avec lequel vous avez danse la nuit derniere ? ","Yes, I know he does; I saw him. You are talking of the man you danced
with last night, are not you?""","['tu', 'vous']","[('vous', 146323, 146327)]","(('vous', 146323, 146327),)",vous,146323.0,146327.0
pdnc,qID,Q352-0,you,129963,129966,0,408,11,M_1347,"""Yes, I know he does; I saw him. You are talking of the man you danced with last night, are not you?""","'-- Non, non, j'en suis sur ; je l'ai vu ; n'est-ce pas celui avec lequel vous avez danse la nuit derniere ?'",700,aligned,146250,146357,129868,129967,"-- Non, non, j'en suis sur ; je l'ai vu ; n'est-ce pas celui avec lequel vous avez danse la nuit derniere ? ","Yes, I know he does; I saw him. You are talking of the man you danced
with last night, are not you?""","['tu', 'vous']","[('vous', 146323, 146327)]","(('vous', 146323, 146327),)",vous,146323.0,146327.0
pdnc,qID,Q354-0,him,129991,129994,4,410,11,M_1348,"""Well, I saw him at that moment turn up the Lansdown Road, driving a smart-looking girl.""","'-- Eh bien, je l'ai vu tourner et prendre le Lansdown-Road ; il conduisait une jeune fille fort eveillee.'",702,aligned,146366,146471,129979,130066,"-- Eh bien, je l'ai vu tourner et prendre le Lansdown-Road ; il conduisait une jeune fille fort eveillee. ","Well, I saw him at that moment turn up the Lansdown Road, driving a
smart-looking girl.""",['lui'],"[(None, None, None)]","((None, None, None),)",il,146427.0,146429.0
